fNight,PSF_deg,PSF_err_deg,number_muons
20160513,0.05488146787255527,3.328286417667512e-05,8929
20160514,0.054912300995177035,3.885622035245595e-05,6560
20160515,0.054786193839492424,4.8614047945278626e-05,4168
20160516,0.05421960236653683,5.699603645427904e-05,2959
20160524,0.0551066215564837,5.881951173573177e-05,2887
20160525,0.054274690898735434,4.3564012194010665e-05,5077
20160526,0.0537954448474904,5.089579892099405e-05,3644
20160527,0.05450497353158732,3.156172857737744e-05,9769
20160528,0.05435971882833266,2.9217930512905967e-05,11328
20160529,0.05431252030956226,2.6769074806674405e-05,13468
20160530,0.054255776328284426,2.49135081471041e-05,15511
20160531,0.05384473133161114,2.369134001822822e-05,16853
20160601,0.05392503297090882,2.382483147576e-05,16722
20160602,0.05386225200357602,2.410702664714875e-05,16289
20160603,0.054603164728222776,2.4704162017715954e-05,16013
20160604,0.05413624004450737,2.500240846335172e-05,15322
20160605,0.053819804069469256,2.354222668947658e-05,17049
20160606,0.05327812546112898,2.3457704854962594e-05,16781
20160607,0.05461908155351404,2.442007999882323e-05,16399
20160608,0.055278550716433165,2.6732350878656897e-05,14082
20160609,0.05534063512054885,2.752252428114006e-05,13321
20160610,0.054335167823910784,2.6891161428496693e-05,13359
20160611,0.05536240010780257,3.1291622333995334e-05,10315
20160612,0.05443239934836631,3.5046730817474614e-05,7898
20160613,0.053975064569902295,4.05917927007033e-05,5773
20160614,0.053579202202660076,4.564005755898249e-05,4490
20160615,0.053334151099902465,5.0904239810216965e-05,3572
20160617,0.05857487408063523,0.00015752492870419382,469
20160622,0.056916585475392086,0.00011647946173067687,797
20160623,0.05625591239052326,5.88563172501073e-05,3032
20160624,0.05794463415109741,5.020386354898295e-05,4490
20160625,0.05644593207034645,4.011988659084084e-05,6580
20160626,0.054827629669337095,3.277749653773067e-05,9185
20160627,0.054779300531911206,3.261386039899539e-05,9258
20160628,0.05492149716007853,2.6907705166646086e-05,13685
20160629,0.05431232974407582,2.53812339989202e-05,14981
20160630,0.054364651405150025,2.4753473876762756e-05,15786
20160701,0.05465523996455777,2.462532411333419e-05,16152
20160702,0.05401816311638592,2.4497100424791847e-05,15880
20160703,0.053961049296165506,2.3862473648149747e-05,16695
20160704,0.054705326749762584,2.516029329007326e-05,15506
20160705,0.05431412788455183,2.4261504809306756e-05,16397
20160706,0.05416273051220827,2.4183413165371167e-05,16396
20160707,0.05491505246260186,2.5274029301508664e-05,15507
20160708,0.05553232900051371,2.5719727219660893e-05,15382
20160709,0.05507307198529154,2.5795370079837553e-05,14989
20160710,0.05553026212237755,2.8854766387909215e-05,12220
20160711,0.05461234166518092,3.120510782180184e-05,10040
20160712,0.054868872972376734,3.5938444168107114e-05,7654
20160713,0.05557856810406586,4.098425403673413e-05,6070
20160714,0.05562967000999086,4.399673803823979e-05,5279
20160715,0.056556868539983214,5.3153958016364356e-05,3767
20160716,0.05663512205968526,7.223093896471961e-05,2047
20160717,0.058323086283914985,0.00019989930538647071,288
20160721,0.06170765412141906,0.0005576599308187537,43
20160722,0.05732291764085944,7.578227779066584e-05,1917
20160723,0.05722661043675879,5.8275602741901956e-05,3228
20160724,0.05771984002190662,5.13031589358214e-05,4257
20160725,0.05807344879660567,4.521585217414346e-05,5567
20160726,0.056522762749553944,3.4551225397356183e-05,8902
20160727,0.05674685027940722,3.381337244229169e-05,9387
20160728,0.05521435619649198,2.628116078778508e-05,14529
20160729,0.05468231260271724,3.335136239770823e-05,8816
20160730,0.05545651499326445,2.5171706779672833e-05,16006
20160731,0.05473813042078685,2.6008244373912537e-05,14532
20160801,0.055191543122484255,2.4867294810527493e-05,16212
20160802,0.055012147196254656,2.581816457303336e-05,14923
20160803,0.05706010192002383,2.728979085275409e-05,14612
20160804,0.05770808413301604,2.83728957718289e-05,13911
20160805,0.05775452977606233,2.8239166028371236e-05,14072
20160806,0.05694060082097457,2.6951717693140408e-05,14902
20160807,0.05508313043191566,2.480874209036493e-05,16212
20160808,0.05646424306771135,2.7485483014350767e-05,14031
20160809,0.05721730968618215,3.05448315003556e-05,11745
20160810,0.057260984558922784,3.468703962014113e-05,9125
20160811,0.057006881228042504,3.6286843908542336e-05,8245
20160812,0.056341340513760836,3.745491638297985e-05,7515
20160813,0.05569877856188953,4.321216369589582e-05,5489
20160814,0.055869453404844456,5.172271676026234e-05,3860
20160820,0.05616339431588113,8.17817875352425e-05,1564
20160821,0.05559448818896049,5.908103396059746e-05,2923
20160822,0.055538551173056984,4.809014376547613e-05,4401
20160823,0.054191929037989965,3.819267021661052e-05,6582
20160824,0.053928211075976104,3.417314184833911e-05,8129
20160825,0.053596777173696035,3.115808773735985e-05,9641
20160826,0.0555662276166008,2.6904430147393926e-05,14078
20160827,0.05542897556060943,2.4909589723435037e-05,16325
20160828,0.055240715489329364,2.4345946379911e-05,16950
20160829,0.056272801269423856,2.4725386229604446e-05,17193
20160830,0.05507447585976309,2.3321340960782834e-05,18339
20160831,0.05527807220921299,2.4186627947013417e-05,17202
20160901,0.05173078795616312,2.041737425094887e-05,20767
20160902,0.05139822836328619,2.0253440714876178e-05,20820
20160903,0.05216575254456078,2.089963516470607e-05,20178
20160904,0.052502803872069397,2.702268075779951e-05,12240
20160905,0.05261746918766487,2.166712135883261e-05,19130
20160906,0.052471959778245654,2.1095801383452955e-05,20058
20160907,0.052807242995965196,2.2410265626211216e-05,18025
20160908,0.053036950295889874,2.429711456722101e-05,15483
20160909,0.052886563811724394,2.800132976122129e-05,11584
20160910,0.05248791136649171,2.862668216895553e-05,10900
20160911,0.0535010522477143,3.298820844646426e-05,8566
20160912,0.053632407018504115,4.05495143096132e-05,5701
20160913,0.05331577632744141,5.178381895434474e-05,3449
20160914,0.053897932518890204,8.873787447009082e-05,1204
20160918,0.05346389791623493,0.00010752438487998624,805
20160919,0.050498460694858076,4.9893562635711944e-05,3309
20160920,0.052282176100405975,5.727220776037995e-05,2700
20160921,0.051236045917102305,3.433720878262935e-05,7196
20160922,0.051169055014920715,2.9347972186778596e-05,9824
20160923,0.051986697994819794,2.728098252385146e-05,11755
20160924,0.053491410897111034,2.3981395722919568e-05,16202
20160925,0.052586616677367415,2.091303640192805e-05,20508
20160926,0.05273182241599506,2.1331704994468636e-05,19831
20160927,0.052770267166828616,2.0857719411462497e-05,20776
20160928,0.052835362446060706,2.0607887567176393e-05,21341
20160929,0.05252645238335254,2.0440641330630293e-05,21413
20160930,0.052663472245675046,2.0985067440535998e-05,20433
20161001,0.052723746727960305,2.0469747940346783e-05,21529
20161002,0.05219046172708948,1.9703713055171262e-05,22725
20161003,0.054172033636542744,2.734493662915054e-05,12829
20161004,0.05230786647074432,1.958907219245717e-05,23104
20161005,0.05318753145286708,2.122851324980993e-05,20412
20161006,0.05312355728322359,2.08592670905607e-05,21084
20161007,0.053525945399816484,2.434711437466194e-05,15742
20161008,0.057041652703947,0.0003365444220680344,96
20161009,0.05370736318965539,2.8718674226365346e-05,11402
20161010,0.054472521628117755,3.72352032994999e-05,7009
20161011,0.05485403209268842,4.100717540058973e-05,5875
20161017,0.0535884233329719,0.00010848533414247784,795
20161018,0.052563817256423624,6.316362527703199e-05,2246
20161019,0.05213477042025041,4.441549871037171e-05,4462
20161020,0.05279746016666619,3.5725014322768436e-05,7090
20161021,0.051771615090908156,2.873794186201676e-05,10500
20161022,0.056120254941571426,7.11918095668328e-05,2060
20161025,0.053076204065119516,2.712122606440405e-05,12447
20161026,0.052031381899138814,9.940535216494212e-05,887
20161027,0.05233868294439132,2.7110521841510182e-05,12078
20161028,0.052231236109429896,1.858295553869684e-05,25592
20161029,0.05298020184312589,1.923334157067015e-05,24650
20161030,0.05315733072945406,1.9379350968354807e-05,24462
20161031,0.054019381338793256,2.065379963053878e-05,22341
20161101,0.052857469573784434,1.955087150691681e-05,23733
20161102,0.05239070509410144,2.714548316129734e-05,12073
20161103,0.05255570083438611,0.00017950474486666066,278
20161104,0.06756336007873608,0.0001318361637070546,989
20161107,0.05447183658187029,2.745353987883569e-05,12893
20161108,0.05409270679918751,2.9499468646983576e-05,10986
20161109,0.054359578532445836,4.053010623471544e-05,5887
20161110,0.05442800592855619,4.385948637271339e-05,5042
20161111,0.05302282138790585,5.4014636619305884e-05,3131
20161116,0.05266547333078855,6.11063156989e-05,2410
20161117,0.05284162661123324,3.934235503897947e-05,5857
20161118,0.05262618865673134,3.3001766214610054e-05,8249
20161119,0.052843314026505425,2.8837676209757146e-05,10902
20161120,0.05201880126189386,2.549447857767153e-05,13478
20161121,0.05265250341481491,3.433771875541364e-05,7628
20161122,0.07132688317062601,0.0005229892522073514,73
20161123,0.05420167143056019,2.453817797536967e-05,15952
20161124,0.05419213269873884,2.214674867557812e-05,19575
20161125,0.05252041471317619,7.462869035886613e-05,1606
20161126,0.05203956358307894,2.8286502963535702e-05,10958
20161127,0.05240029918885225,1.9508469901914983e-05,23385
20161128,0.052777719850709386,1.8658268164833133e-05,25971
20161130,0.053411248773949004,2.159978635853577e-05,19904
20161201,0.03718810553056192,0.002397608093925932,1
20161202,0.07099161300995234,0.0007974056305790725,31
20161204,0.05282909689469752,1.930357215908992e-05,24316
20161205,0.05306964458885599,2.428643132890762e-05,15518
20161206,0.05306937209062561,2.6651399431948068e-05,12886
20161207,0.052663633764536984,2.847574606582834e-05,11097
20161208,0.052970581728141064,3.0070799700946578e-05,10080
20161209,0.05229853757222488,3.404077329123581e-05,7648
20161210,0.05282451058439276,4.167876082579061e-05,5215
20161211,0.07134201003458539,0.00036254165263885737,152
20161215,0.052012539655393125,7.050173796152374e-05,1762
20161216,0.05335464214515037,4.3204214883891085e-05,4963
20161218,0.05549552769965398,0.00010485470957504131,924
20161219,0.05673860607639666,0.00017028330948725632,370
20161220,0.053103516771856256,2.6640645006937332e-05,12915
20161221,0.06515954587354927,0.000204652973542526,371
20161222,0.051932638264054726,2.040759877308239e-05,20960
20161223,0.05259096305800675,3.237476901131196e-05,8559
20161224,0.051629955397149235,2.1477028820321443e-05,18691
20161225,0.05162292434215306,1.8689198803811775e-05,24676
20161226,0.051843796096438896,1.814033495085697e-05,26430
20161227,0.05227371143894602,1.9269034050762814e-05,23844
20161228,0.05237652569168612,2.065464705703653e-05,20841
20161229,0.05253488515933683,1.925688425833398e-05,24135
20161230,0.053417732833582,2.0978097941225993e-05,21107
20161231,0.053189741303317696,2.7269692727001777e-05,12371
20170101,0.05278909933545565,1.9860874672867256e-05,22932
20170102,0.05334937510333881,2.2868002564327838e-05,17711
20170103,0.05289621847451634,2.057887834785775e-05,21456
20170104,0.053245296613651155,2.3659543662904302e-05,16473
20170105,0.05299055557531742,2.5934627974515646e-05,13563
20170106,0.05130118207436088,0.00019401237639083728,226
20170108,0.05274170857585703,3.903734696209189e-05,5924
20170110,0.05506572428206206,0.00014770685319204194,457
20170113,0.05728585995752035,0.00014738301735160562,506
20170114,0.054937536815649196,6.370718203615807e-05,2443
20170115,0.052897183194983544,4.1535862242384264e-05,5267
20170116,0.05366144220295316,4.1305600743923565e-05,5501
20170117,0.05399250310189145,3.641661047058346e-05,7178
20170118,0.05366721676684999,3.5134485470860966e-05,7605
20170119,0.05340970274883984,2.9941078810936926e-05,10358
20170120,0.05667183811814127,3.658066286183594e-05,7994
20170121,0.057248198886847394,3.858576458096676e-05,7370
20170122,0.05320289283731133,2.050785300060499e-05,21886
20170123,0.05244295832368053,1.927922076931166e-05,23987
20170124,0.0524551815538677,1.9188374624959306e-05,24227
20170125,0.05238035419067968,2.385393006135596e-05,15628
20170126,0.05220680074062317,1.899925432685165e-05,24458
20170127,0.052527019887837326,2.104514791775514e-05,20201
20170128,0.05181943925890384,1.7784083260624277e-05,27472
20170129,0.05258427383463251,2.0097040124651876e-05,22205
20170130,0.053950803782232604,2.7768677636334045e-05,12323
20170131,0.05314878350525559,2.2248449061686786e-05,18553
20170201,0.053131444733667633,1.9713886739196206e-05,23613
20170202,0.051487265587410534,2.338268890852875e-05,15677
20170203,0.053039011437769054,2.938841774760998e-05,10584
20170204,0.0515995804970435,3.530569895105428e-05,6908
20170205,0.05246172718681246,3.623702226814354e-05,6795
20170206,0.05019778943643575,3.64674075067916e-05,6121
20170207,0.05082307579276929,5.156730682905727e-05,3138
20170208,0.054566603047144224,0.00010177426943313659,942
20170213,0.058113123916702314,0.00018152884664053104,346
20170214,0.05406885478805073,5.261410913789506e-05,3450
20170215,0.05407073824050065,3.310135626954252e-05,8717
20170216,0.05252790751941786,2.7443420313216924e-05,11880
20170217,0.05363844637288918,2.8345335317458672e-05,11670
20170218,0.05361707176167599,2.337358497960391e-05,17147
20170219,0.05312778599592971,2.6150897284660413e-05,13417
20170220,0.0578048373791062,0.0007149947657199321,22
20170221,0.051918877888521564,1.9031112136472228e-05,24088
20170222,0.051798264038199975,2.086376209647898e-05,19943
20170223,0.051130286389869196,2.0606789143748956e-05,19895
20170224,0.052286494107174626,1.9460304394928883e-05,23390
20170225,0.051838098825814145,1.8718386408109905e-05,24817
20170226,0.05180361371918082,1.898922804725968e-05,24080
20170227,0.05153362860000108,1.8778848798762774e-05,24352
20170228,0.05157191509266937,1.8676927621252986e-05,24657
20170301,0.051708631361861254,1.931170342900994e-05,23192
20170302,0.05999969002177369,0.0001884817830062961,349
20170303,0.05205866979615195,2.262219873754923e-05,17146
20170304,0.052313073031643925,2.5572580221207782e-05,13560
20170305,0.051243184629448796,3.350299972081058e-05,7561
20170306,0.05100010700007684,3.2949197762196815e-05,7741
20170307,0.05181075537654919,4.291531510004791e-05,4716
20170308,0.052719332778637905,5.6117430476708545e-05,2864
20170309,0.05340306940844463,8.922674172453467e-05,1166
20170314,0.05580530832895858,8.241673286658173e-05,1516
20170315,0.053145780046814646,5.7073135534947456e-05,2819
20170316,0.053600728916437704,9.813755711744202e-05,972
20170322,0.05143092128355933,2.3531406884129693e-05,15444
20170323,0.05095745227428981,1.8537134435712588e-05,24415
20170324,0.05222570156808153,2.78715084310789e-05,11374
20170325,0.05164018876025229,1.9309664545283668e-05,23132
20170327,0.0516999694704298,2.027168302279722e-05,21040
20170328,0.051276143167343115,1.9226211744866665e-05,22990
20170329,0.05163798359317231,1.9436510473447545e-05,22829
20170330,0.052012113407052855,1.979964361522853e-05,22340
20170331,0.052417292305481755,2.2000700339087954e-05,18400
20170402,0.05126008854316765,2.577843371717792e-05,12780
20170403,0.051263344716635746,3.3067090746283386e-05,7768
20170404,0.05253435948726317,3.729618244099196e-05,6434
20170405,0.05206050468961326,4.214724644292013e-05,4940
20170406,0.0533104198124789,5.145816590805719e-05,3492
20170407,0.05539424050666221,9.498640515239053e-05,1121
20170413,0.05480447538000998,5.6992573579097934e-05,3035
20170414,0.05434986511355609,4.5692343575919385e-05,4630
20170415,0.053770704639636936,3.6473699862272066e-05,7088
20170416,0.05292857736794227,3.15014445884926e-05,9169
20170417,0.053015245555084765,2.9106800308110153e-05,10779
20170418,0.053325899360465515,2.6532000529119523e-05,13144
20170419,0.05353194748773752,2.3613215261310827e-05,16740
20170420,0.053027965403087296,2.1825511303675975e-05,19181
20170421,0.053028313099521225,2.2596933823523552e-05,17894
20170422,0.053087580114922636,2.1605443934998456e-05,19623
20170423,0.0531528206761061,2.3048695153830532e-05,17290
20170424,0.053320850567907634,2.1697870363889643e-05,19649
20170428,0.053297493466310145,5.92894304874953e-05,2629
20170514,0.0587813812443178,0.0002105256393065543,265
20170516,0.05488203286238552,3.4577684968255494e-05,8273
20170517,0.05480684808319725,3.022518416050762e-05,10792
20170518,0.05564614675745187,2.866752183796116e-05,12443
20170519,0.05561043118587933,2.72795192241461e-05,13720
20170520,0.05521553361588007,2.5040655303094293e-05,16005
20170521,0.05461658127911824,2.2814720469879068e-05,18786
20170522,0.05479824080160062,2.3315893544814213e-05,18129
20170523,0.05492575913152366,2.3821402947501366e-05,17464
20170524,0.05514198575980027,2.383952566452697e-05,17602
20170525,0.053933186798717114,2.4116990075850986e-05,16325
20170630,0.05395664313713746,3.953811112326429e-05,6080
20170701,0.052625433316521045,3.335903684310197e-05,8073
20170702,0.052118356658318814,3.71926832765276e-05,6359
20170703,0.05353884608607809,4.4048764653692906e-05,4812
20170704,0.05304123723146187,5.008784026628614e-05,3644
20170705,0.05361226816606917,7.968544360442088e-05,1475
20170711,0.0545139816962629,7.197916757614095e-05,1879
20170712,0.05311187434505676,5.073662112760539e-05,3562
20170713,0.05357651340088179,4.318262447605244e-05,5015
20170714,0.05405051098265443,3.888895524786183e-05,6310
20170715,0.05392514897276583,3.600478005235535e-05,7322
20170716,0.05368170482070979,3.420476382178785e-05,8029
20170717,0.05299578111489034,2.8862846782324567e-05,10953
20170718,0.05201533201202417,2.4104555336421923e-05,15075
20170719,0.05305393450207502,2.4647251160384733e-05,15057
20170720,0.05154275630024285,2.2457365405370816e-05,17034
20170721,0.05143886957811864,2.299795837643054e-05,16174
20170722,0.05275583997141046,2.426314736618354e-05,15344
20170723,0.052211674872276105,2.3333443451683152e-05,16219
20170724,0.052960168286288106,2.4829742965181967e-05,14778
20170725,0.05218626750671255,2.4810709647179227e-05,14330
20170726,0.05359763633454639,2.6749724254432693e-05,13081
20170727,0.05333438729317274,2.6202986915406285e-05,13481
20170728,0.055395309773527024,2.858572092433083e-05,12378
20170804,0.05541104508381701,6.895020356509819e-05,2129
20170810,0.05624109693616423,7.238953918984875e-05,2003
20170811,0.05524179673193057,5.2858141866287226e-05,3596
20170812,0.054301341250195395,4.3610481134492745e-05,5072
20170813,0.05418742596993496,3.7953291220430055e-05,6664
20170814,0.053957985522694825,3.434097858624738e-05,8060
20170815,0.05494234743158058,3.2355765490603594e-05,9473
20170816,0.05440641004248137,2.7040966379506615e-05,13252
20170817,0.055276166511618666,2.6094779408784327e-05,14777
20170818,0.05554201842713704,2.553578877368181e-05,15611
20170819,0.05525167655608284,2.466814035740486e-05,16518
20170820,0.055141825182293776,2.4612229828467216e-05,16514
20170821,0.054597659872521916,2.3962167485124055e-05,17016
20170822,0.05508752460572291,2.5333741311854007e-05,15550
20170823,0.054659993711002566,2.5196644435228523e-05,15431
20170824,0.054865861295907155,2.548233887188602e-05,15222
20170825,0.05424452545706463,2.534339784116779e-05,14982
20170826,0.05371811532395683,2.402116348465899e-05,16305
20170827,0.05499098345506005,2.9012431166020316e-05,11807
20170828,0.054806561797129894,2.8726836360727188e-05,11947
20170829,0.054555455700352785,2.9898302459853276e-05,10910
20170830,0.05418070138925945,3.474763569324673e-05,7948
20170831,0.05486860754016751,3.7609146826253045e-05,6989
20170901,0.054965228910404715,4.282052096300222e-05,5414
20170902,0.054369312870205154,5.577449070381119e-05,3110
20170903,0.05590916492573824,7.80060800822557e-05,1700
20170908,0.05527922926667722,8.592663700818706e-05,1363
20170909,0.054452460959287824,6.6828868480271e-05,2174
20170910,0.052994406547334914,4.586151090106727e-05,4338
20170911,0.05339690508809409,3.852197845881173e-05,6254
20170912,0.05324713597924771,3.334878104758608e-05,8292
20170913,0.05418083228937424,2.9664878586398993e-05,10905
20170914,0.05504713213477206,2.86301556939227e-05,12154
20170915,0.0544569928766931,2.3964286911164433e-05,16910
20170916,0.05412546862891674,2.3478172669399186e-05,17368
20170917,0.054458957616880424,2.3710771508254413e-05,17275
20170918,0.05449757816737916,2.4618722320007576e-05,16051
20170919,0.05481659799193169,2.476826533071143e-05,16078
20170920,0.05412503034320739,2.3227868000803384e-05,17744
20170921,0.054322044382437054,2.2457887127285462e-05,19143
20170922,0.05453546734143382,2.4621218635690912e-05,16074
20170923,0.055289954260625676,3.0295206069577964e-05,10970
20170924,0.05474825193360097,2.5767759886466934e-05,14811
20170925,0.05439910817762428,2.45002078495359e-05,16138
20170926,0.054492810970009166,2.649050632193655e-05,13860
20170927,0.055414575082500035,3.0119250848009656e-05,11159
20170928,0.05475811418178026,3.254095803347813e-05,9291
20170929,0.05544224149898228,3.638699831445227e-05,7655
20170930,0.056169043183041965,4.6110749128712124e-05,4921
20171001,0.05633508552127805,5.46729414224437e-05,3526
20171002,0.056688148839119414,7.468826385988498e-05,1919
20171003,0.0591803671131392,0.0001622743822930206,454
20171007,0.05590378675149159,0.00010483515605215329,941
20171008,0.05476823183196761,6.900593715135906e-05,2067
20171009,0.054735239160368675,9.016405032177233e-05,1209
20171010,0.05414835394489068,4.249803717948851e-05,5306
20171011,0.05468001409834443,5.9549786527208125e-05,2765
20171012,0.05478979283349791,4.572533104072353e-05,4712
20171013,0.0547336997757107,3.232949200332598e-05,9403
20171016,0.054684117201057626,2.4692740492472695e-05,16084
20171017,0.05500389118645949,2.5359622664250414e-05,15462
20171018,0.054803128338744525,2.598415057865966e-05,14600
20171019,0.05580876889590377,2.8647935041743765e-05,12549
20171020,0.055073783039237774,2.6380401707688057e-05,14332
20171021,0.055539178323527574,3.111236808063782e-05,10515
20171022,0.05494306967656379,2.557211956145404e-05,15166
20171023,0.05463699840844189,2.5219286090272336e-05,15388
20171024,0.05517878400886633,2.7097146487116604e-05,13646
20171025,0.05526441562737704,2.7923794006153415e-05,12898
20171026,0.05480123369943983,3.443406146376744e-05,8313
20171027,0.05553217503893235,3.347928795587357e-05,9078
20171028,0.056329622533687264,4.068122359875627e-05,6367
20171101,0.05508322231124199,0.00011031053299246312,820
20171107,0.06609236809630668,0.00017498012380231671,528
20171108,0.06606093638370113,0.00018653422633580614,464
20171109,0.05502424882322551,3.785026010473915e-05,6947
20171110,0.05443334143617055,2.7345001267200483e-05,12974
20171111,0.05390412809378072,2.44327597188295e-05,15886
20171112,0.054807667954889346,2.4411487674990093e-05,16545
20171113,0.054319190546741725,2.187515917633161e-05,20174
20171114,0.05450099162527596,2.3704854668231507e-05,17315
20171115,0.05541077832522081,2.3812322059680494e-05,17850
20171116,0.053984768877999266,2.4430403599916574e-05,15944
20171118,0.05369166892127498,2.070472692533408e-05,21922
20171119,0.053889805214041894,2.0950785736081045e-05,21592
20171120,0.05446953982050833,2.5923862950062288e-05,14458
20171121,0.05444455337870045,2.403831277230936e-05,16797
20171122,0.05422200984822447,2.6389862347304476e-05,13804
20171123,0.05424521533835752,2.1620196946160247e-05,20587
20171128,0.05359344606493684,3.74743009907197e-05,6664
20171129,0.0685077353752218,0.0003310745359789576,163
20171201,0.05535015603202842,9.397745325548195e-05,1143
20171205,0.054995314919415714,7.530153003346417e-05,1753
20171206,0.054228394598695294,4.66854366521634e-05,4412
20171207,0.053393773050323244,3.5226210727674464e-05,7478
20171208,0.05339794052841042,2.930111980589825e-05,10810
20171209,0.054125235261537806,2.785912334598261e-05,12335
20171210,0.054860598498454004,2.6277897219240495e-05,14311
20171211,0.06584883517689291,0.0014142482703309311,8
20171212,0.07251242309672805,0.0016155212724117576,8
20171213,0.05648483963908833,0.0001035206645898458,990
20171214,0.054049439562663504,2.0357814922802387e-05,23025
20171215,0.05441680004873306,2.261090999762645e-05,18962
20171216,0.06875260620562744,0.0001603253538618474,702
20171217,0.05322137777472418,2.1000760329202575e-05,20887
20171218,0.05387882349761087,1.9844999257174678e-05,24054
20171219,0.05342848948287957,1.9336998330063897e-05,24853
20171220,0.05365667445048299,1.9989818845489767e-05,23483
20171221,0.054316349082053704,2.107418809152639e-05,21734
20171222,0.054469481067282395,2.084760770497223e-05,22356
20171223,0.05478846965155709,2.2052039772895015e-05,20258
20171224,0.05508843850711521,2.3655743380692262e-05,17835
20171225,0.05471940934762839,2.5081566996715427e-05,15613
20171226,0.054177632388276636,2.9642459533826486e-05,10920
20171227,0.06650764299365328,0.0007405220810334775,30
20171228,0.0537547826878069,3.662704125012102e-05,7024
20171229,0.05466818271124586,4.593289149349166e-05,4645
20180103,0.05562264093086258,7.751846192663523e-05,1700
20180104,0.055038869047632076,4.6164431843943946e-05,4673
20180105,0.055423606838741146,5.532149933513505e-05,3309
20180108,0.055193120473528375,3.939234922746291e-05,6461
20180109,0.05510996198758175,2.738777943858381e-05,13318
20180110,0.05523203494202484,2.7332626210912912e-05,13443
20180111,0.05387454544174428,2.2584514058274402e-05,18569
20180112,0.05440056885835864,2.2588121620900367e-05,18987
20180113,0.05945954877677018,6.259834561584867e-05,3089
20180114,0.05380179290086632,2.0033033815162072e-05,23527
20180117,0.06495948002024249,9.353348633262521e-05,1761
